order_id,order_date,customer_id,customer_name,customer_email,ordered_products,order_quantity,quantity,price,status
2703,2025-06-16,2,Alice,alice@example.com,Camera,1,2,3363.18,Cancelled
2704,2025-06-19,5,Maxwell,maxwell@example.com,Monitor,1,1,1899.64,Refunded
2705,2025-07-16,5,Maxwell,maxwell@example.com,Headphones,1,2,2534.02,In Progress
2706,2025-02-12,3,Bob,bob@example.com,Tablet,1,4,5539.28,In Progress
2707,2025-08-19,5,Maxwell,maxwell@example.com,Monitor,1,4,2398.96,Returned
2708,2025-04-03,1,John,john@example.com,Monitor,1,5,5600.55,In Progress
2709,2025-02-20,3,Bob,bob@example.com,Smartphone,1,4,6176.32,Returned
2710,2025-02-03,5,Maxwell,maxwell@example.com,Tablet,1,2,281.78,In Progress
2711,2025-04-10,5,Maxwell,maxwell@example.com,Tablet,1,3,1330.2,Cancelled
2712,2025-07-15,4,Mark,mark@example.com,Headphones,1,1,714.19,Returned
2713,2025-08-02,5,Maxwell,maxwell@example.com,Smartwatch,1,4,1631.44,Returned
2714,2025-05-21,1,John,john@example.com,Smartphone,1,3,350.61,Cancelled
2715,2025-08-22,1,John,john@example.com,Camera,1,3,5783.64,Refunded
2716,2025-01-14,5,Maxwell,maxwell@example.com,Laptop,1,2,2835,In Progress
2717,2025-08-13,2,Alice,alice@example.com,Monitor,1,1,689.57,In Progress
2718,2025-08-05,3,Bob,bob@example.com,Monitor,1,4,3567.2,Cancelled
2719,2025-03-09,2,Alice,alice@example.com,Tablet,1,5,5742.95,Returned
2720,2025-08-15,1,John,john@example.com,Laptop,1,2,3341.08,Cancelled
2721,2025-08-02,4,Mark,mark@example.com,Monitor,1,3,1349.76,In Progress
2722,2025-02-09,4,Mark,mark@example.com,Camera,1,4,945.6,Cancelled
2723,2025-02-19,1,John,john@example.com,Camera,1,3,434.94,Returned
2724,2025-04-29,1,John,john@example.com,Camera,1,2,866.98,Refunded
2725,2025-06-11,4,Mark,mark@example.com,Smartwatch,1,5,4917.8,Delivered
2726,2025-05-10,4,Mark,mark@example.com,Smartphone,1,1,424.42,Returned
2727,2025-05-31,5,Maxwell,maxwell@example.com,Smartwatch,1,4,2017.16,Cancelled
2728,2025-07-09,5,Maxwell,maxwell@example.com,Smartphone,1,1,223.45,Cancelled
2729,2025-07-19,1,John,john@example.com,Smartphone,1,5,9191.1,In Progress
2730,2025-02-05,2,Alice,alice@example.com,Smartphone,1,1,380.63,In Progress
2731,2025-01-22,1,John,john@example.com,Smartwatch,1,5,4131.8,Delivered
2732,2025-05-25,5,Maxwell,maxwell@example.com,Smartwatch,1,3,4373.97,Delivered
2733,2025-03-17,1,John,john@example.com,Monitor,1,4,7655.2,Refunded
2734,2025-04-06,5,Maxwell,maxwell@example.com,Camera,1,5,5050.65,Cancelled
2735,2025-07-28,4,Mark,mark@example.com,Camera,1,2,1273.04,Refunded
2736,2025-02-20,1,John,john@example.com,Camera,1,5,5886.55,Cancelled
2737,2025-02-24,5,Maxwell,maxwell@example.com,Tablet,1,4,5759.12,Delivered
2738,2025-04-14,3,Bob,bob@example.com,Camera,1,2,1069.16,Refunded
2739,2025-01-19,2,Alice,alice@example.com,Smartphone,1,1,640.38,Refunded
2740,2025-02-03,4,Mark,mark@example.com,Tablet,1,4,5451.92,Delivered
2741,2025-08-11,5,Maxwell,maxwell@example.com,Camera,1,2,1842.62,Refunded
2742,2025-03-27,4,Mark,mark@example.com,Headphones,1,5,7296.15,Delivered
2743,2025-06-24,2,Alice,alice@example.com,Laptop,1,1,1539.39,Returned
2744,2025-04-14,5,Maxwell,maxwell@example.com,Monitor,1,5,519.6,Returned
2745,2025-08-18,1,John,john@example.com,Monitor,1,5,4596.7,Refunded
2746,2025-06-12,4,Mark,mark@example.com,Laptop,1,3,2773.02,Returned
2747,2025-03-22,3,Bob,bob@example.com,Monitor,1,1,1173.85,In Progress
2748,2025-03-08,3,Bob,bob@example.com,Laptop,1,5,5634.55,Cancelled
2749,2025-07-27,5,Maxwell,maxwell@example.com,Camera,1,5,5736.75,Returned
2750,2025-07-07,2,Alice,alice@example.com,Laptop,1,1,725.12,Delivered
2751,2025-03-20,5,Maxwell,maxwell@example.com,Headphones,1,3,2623.44,Delivered
2752,2025-05-04,5,Maxwell,maxwell@example.com,Laptop,1,1,1380.66,Returned
2753,2025-03-11,4,Mark,mark@example.com,Smartphone,1,5,9032.85,Cancelled
2754,2025-08-14,4,Mark,mark@example.com,Smartphone,1,5,6853.55,Cancelled
2755,2025-07-02,2,Alice,alice@example.com,Smartphone,1,5,3368.35,In Progress
2756,2025-08-21,1,John,john@example.com,Camera,1,3,2870.85,In Progress
2757,2025-03-09,2,Alice,alice@example.com,Smartwatch,1,5,4799.25,Delivered
2758,2025-03-27,3,Bob,bob@example.com,Monitor,1,2,1503.66,In Progress
2759,2025-05-24,1,John,john@example.com,Monitor,1,3,1128,Delivered
2760,2025-03-23,3,Bob,bob@example.com,Headphones,1,4,3096.52,In Progress
2761,2025-06-08,3,Bob,bob@example.com,Monitor,1,2,2318.42,Cancelled
2762,2025-04-08,3,Bob,bob@example.com,Smartphone,1,5,1332.65,Cancelled
2763,2025-03-14,3,Bob,bob@example.com,Tablet,1,1,1597.19,Delivered
2764,2025-04-06,3,Bob,bob@example.com,Camera,1,2,3882.4,Cancelled
2765,2025-06-15,4,Mark,mark@example.com,Tablet,1,1,1568.44,Refunded
2766,2025-01-06,3,Bob,bob@example.com,Monitor,1,5,4689.15,In Progress
2767,2025-08-24,3,Bob,bob@example.com,Monitor,1,2,3944.76,Delivered
2768,2025-05-26,1,John,john@example.com,Tablet,1,1,1597.85,In Progress
2769,2025-08-11,3,Bob,bob@example.com,Headphones,1,2,2594.14,Delivered
2770,2025-01-08,5,Maxwell,maxwell@example.com,Monitor,1,2,1130.92,Delivered
2771,2025-08-14,5,Maxwell,maxwell@example.com,Smartphone,1,3,344.97,In Progress
2772,2025-01-12,3,Bob,bob@example.com,Tablet,1,3,1646.7,Refunded
2773,2025-01-17,2,Alice,alice@example.com,Smartwatch,1,3,1005.3,Refunded
2774,2025-04-16,2,Alice,alice@example.com,Smartphone,1,3,5682.69,Delivered
2775,2025-04-03,5,Maxwell,maxwell@example.com,Monitor,1,5,1917.35,Cancelled
2776,2025-07-04,5,Maxwell,maxwell@example.com,Smartwatch,1,5,8833.05,In Progress
2777,2025-02-04,1,John,john@example.com,Monitor,1,4,1111.48,Cancelled
2778,2025-06-22,1,John,john@example.com,Headphones,1,1,1643.67,Refunded
2779,2025-07-16,2,Alice,alice@example.com,Smartphone,1,4,3849.36,Delivered
2780,2025-03-16,4,Mark,mark@example.com,Smartwatch,1,3,929.76,Refunded
2781,2025-02-07,4,Mark,mark@example.com,Smartwatch,1,3,2649.99,Returned
2782,2025-04-28,5,Maxwell,maxwell@example.com,Monitor,1,4,1244.88,Returned
2783,2025-04-13,4,Mark,mark@example.com,Camera,1,5,1028.65,In Progress
2784,2025-06-26,1,John,john@example.com,Camera,1,2,254.3,Cancelled
2785,2025-01-08,1,John,john@example.com,Smartphone,1,3,3099.66,Refunded
2786,2025-06-07,2,Alice,alice@example.com,Monitor,1,4,7273.6,Cancelled
2787,2025-04-16,5,Maxwell,maxwell@example.com,Smartphone,1,3,2343.54,Refunded
2788,2025-04-09,2,Alice,alice@example.com,Tablet,1,5,3158.75,Refunded
2789,2025-02-19,5,Maxwell,maxwell@example.com,Smartwatch,1,1,495.7,Cancelled
2790,2025-05-17,5,Maxwell,maxwell@example.com,Monitor,1,1,985.07,Delivered
2791,2025-01-29,2,Alice,alice@example.com,Monitor,1,2,2427.38,Refunded
2792,2025-01-19,4,Mark,mark@example.com,Monitor,1,2,1874.18,Refunded
2793,2025-01-16,1,John,john@example.com,Headphones,1,3,4469.55,Returned
2794,2025-02-12,1,John,john@example.com,Smartphone,1,2,1160.4,In Progress
2795,2025-07-04,2,Alice,alice@example.com,Smartphone,1,1,1668.26,Delivered
2796,2025-01-22,2,Alice,alice@example.com,Monitor,1,2,1670,In Progress
2797,2025-08-30,1,John,john@example.com,Tablet,1,5,8794.95,Cancelled
2798,2025-03-12,3,Bob,bob@example.com,Tablet,1,4,6720.88,Refunded
2799,2025-08-15,5,Maxwell,maxwell@example.com,Smartwatch,1,1,1807.03,Returned
2800,2025-03-18,3,Bob,bob@example.com,Camera,1,4,2214.68,In Progress
2801,2025-08-06,3,Bob,bob@example.com,Laptop,1,5,966.6,In Progress
2802,2025-01-10,4,Mark,mark@example.com,Camera,1,5,5124.65,Refunded
2803,2025-07-19,5,Maxwell,maxwell@example.com,Smartwatch,1,2,1149.42,Returned
2804,2025-04-02,4,Mark,mark@example.com,Tablet,1,1,1675,In Progress
2805,2025-06-13,3,Bob,bob@example.com,Tablet,1,5,8529.4,In Progress
2806,2025-05-30,5,Maxwell,maxwell@example.com,Smartphone,1,2,776.64,Delivered
2807,2025-06-02,2,Alice,alice@example.com,Headphones,1,5,5700.55,In Progress
2808,2025-04-06,4,Mark,mark@example.com,Smartphone,1,5,7621.4,Returned
2809,2025-05-02,3,Bob,bob@example.com,Tablet,1,3,1923.66,Returned
2810,2025-05-11,4,Mark,mark@example.com,Tablet,1,5,7610.75,Returned
2811,2025-07-19,2,Alice,alice@example.com,Headphones,1,1,1728.98,Refunded
2812,2025-07-11,3,Bob,bob@example.com,Monitor,1,4,3785.88,Refunded
2813,2025-01-09,3,Bob,bob@example.com,Camera,1,5,7148.35,Refunded
2814,2025-05-06,2,Alice,alice@example.com,Tablet,1,1,1887.05,Cancelled
2815,2025-07-10,3,Bob,bob@example.com,Smartwatch,1,1,146.51,Cancelled
2816,2025-08-30,5,Maxwell,maxwell@example.com,Camera,1,3,2474.07,In Progress
2817,2025-05-09,4,Mark,mark@example.com,Smartwatch,1,3,758.07,Delivered
2818,2025-04-19,1,John,john@example.com,Camera,1,3,3100.14,Cancelled
2819,2025-04-26,4,Mark,mark@example.com,Monitor,1,4,6715.36,Returned
2820,2025-08-28,5,Maxwell,maxwell@example.com,Headphones,1,2,2976.14,In Progress
2821,2025-01-22,4,Mark,mark@example.com,Smartphone,1,5,7298.05,In Progress
2822,2025-03-05,3,Bob,bob@example.com,Headphones,1,5,9361.55,Delivered
2823,2025-03-03,2,Alice,alice@example.com,Smartphone,1,1,617.89,Delivered
2824,2025-04-13,1,John,john@example.com,Monitor,1,1,879.82,Delivered
2825,2025-05-16,4,Mark,mark@example.com,Camera,1,3,3428.55,Returned
2826,2025-02-14,5,Maxwell,maxwell@example.com,Tablet,1,4,1358.16,In Progress
2827,2025-07-07,2,Alice,alice@example.com,Smartwatch,1,2,828.28,Cancelled
2828,2025-02-20,2,Alice,alice@example.com,Laptop,1,1,476.99,Returned
2829,2025-08-09,2,Alice,alice@example.com,Smartwatch,1,2,2951.04,Delivered
2830,2025-08-04,5,Maxwell,maxwell@example.com,Headphones,1,5,9905.25,Delivered
2831,2025-04-24,3,Bob,bob@example.com,Smartphone,1,3,3459.72,Returned
2832,2025-04-05,3,Bob,bob@example.com,Monitor,1,4,6798.84,Refunded
2833,2025-07-13,2,Alice,alice@example.com,Smartphone,1,2,3473.24,Returned
2834,2025-04-22,5,Maxwell,maxwell@example.com,Headphones,1,3,3058.41,In Progress
2835,2025-04-22,1,John,john@example.com,Camera,1,5,4384.85,In Progress
2836,2025-04-27,3,Bob,bob@example.com,Tablet,1,4,4436.8,Cancelled
2837,2025-01-23,2,Alice,alice@example.com,Headphones,1,5,5943.8,Returned
2838,2025-05-24,2,Alice,alice@example.com,Smartwatch,1,3,1149.51,In Progress
2839,2025-01-18,2,Alice,alice@example.com,Smartwatch,1,3,357.72,Returned
2840,2025-04-23,5,Maxwell,maxwell@example.com,Smartwatch,1,5,4497.05,In Progress
2841,2025-04-22,5,Maxwell,maxwell@example.com,Monitor,1,2,682.62,Delivered
2842,2025-07-30,5,Maxwell,maxwell@example.com,Smartphone,1,4,2535.28,Cancelled
2843,2025-04-07,5,Maxwell,maxwell@example.com,Smartphone,1,2,3533.64,Returned
2844,2025-06-05,2,Alice,alice@example.com,Smartphone,1,3,815.16,In Progress
2845,2025-07-19,1,John,john@example.com,Monitor,1,4,1698.04,Cancelled
2846,2025-01-07,5,Maxwell,maxwell@example.com,Smartphone,1,3,3768.48,In Progress
2847,2025-04-16,2,Alice,alice@example.com,Laptop,1,5,8779.3,Cancelled
2848,2025-07-04,5,Maxwell,maxwell@example.com,Headphones,1,3,5607.3,Returned
2849,2025-04-23,2,Alice,alice@example.com,Camera,1,2,2633.82,In Progress
2850,2025-02-03,2,Alice,alice@example.com,Smartphone,1,4,2659.88,Returned
2851,2025-04-29,4,Mark,mark@example.com,Tablet,1,1,1585.25,In Progress
2852,2025-02-02,2,Alice,alice@example.com,Headphones,1,5,8459.2,In Progress
2853,2025-07-29,5,Maxwell,maxwell@example.com,Monitor,1,5,4264.05,Delivered
2854,2025-01-06,2,Alice,alice@example.com,Smartwatch,1,5,5479.9,Delivered
2855,2025-05-09,4,Mark,mark@example.com,Laptop,1,4,3227.44,Delivered
2856,2025-08-21,2,Alice,alice@example.com,Smartwatch,1,4,5220.44,Refunded
2857,2025-05-04,5,Maxwell,maxwell@example.com,Smartphone,1,2,1918.98,Refunded
2858,2025-01-26,4,Mark,mark@example.com,Tablet,1,2,3992.2,Returned
2859,2025-01-25,5,Maxwell,maxwell@example.com,Smartphone,1,4,4158.36,Cancelled
2860,2025-08-20,3,Bob,bob@example.com,Camera,1,3,541.59,Cancelled
2861,2025-04-19,5,Maxwell,maxwell@example.com,Monitor,1,3,5023.32,Refunded
2862,2025-08-14,4,Mark,mark@example.com,Smartphone,1,4,4377.36,In Progress
2863,2025-03-09,2,Alice,alice@example.com,Monitor,1,2,1675.5,Cancelled
2864,2025-05-05,5,Maxwell,maxwell@example.com,Monitor,1,2,1914.1,Delivered
2865,2025-05-05,4,Mark,mark@example.com,Smartwatch,1,3,4451.91,Refunded
2866,2025-07-13,5,Maxwell,maxwell@example.com,Headphones,1,3,2817.03,Cancelled
2867,2025-08-26,3,Bob,bob@example.com,Headphones,1,2,3102.04,Cancelled
2868,2025-03-04,2,Alice,alice@example.com,Smartphone,1,4,1005.2,Cancelled
2869,2025-07-21,1,John,john@example.com,Smartphone,1,5,7614.4,In Progress
2870,2025-03-01,3,Bob,bob@example.com,Tablet,1,5,4874.05,In Progress
2871,2025-03-29,2,Alice,alice@example.com,Laptop,1,4,5038.68,Refunded
2872,2025-08-12,1,John,john@example.com,Smartwatch,1,5,1619,Refunded
2873,2025-01-21,1,John,john@example.com,Monitor,1,3,237.99,Delivered
2874,2025-05-12,4,Mark,mark@example.com,Camera,1,5,3804,Cancelled
2875,2025-06-17,4,Mark,mark@example.com,Smartphone,1,3,5149.68,Cancelled
2876,2025-07-13,2,Alice,alice@example.com,Headphones,1,5,7725.85,Refunded
2877,2025-07-10,4,Mark,mark@example.com,Camera,1,2,2665.74,Refunded
2878,2025-01-26,1,John,john@example.com,Tablet,1,1,1168.93,Cancelled
2879,2025-05-21,3,Bob,bob@example.com,Camera,1,3,4648.74,Refunded
2880,2025-04-24,4,Mark,mark@example.com,Camera,1,4,3676.68,In Progress
2881,2025-06-23,5,Maxwell,maxwell@example.com,Smartwatch,1,3,1359.63,Cancelled
2882,2025-01-28,5,Maxwell,maxwell@example.com,Smartwatch,1,1,1505.99,In Progress
2883,2025-04-01,1,John,john@example.com,Smartwatch,1,5,7545.95,Returned
2884,2025-03-29,5,Maxwell,maxwell@example.com,Headphones,1,2,482.92,Returned
2885,2025-03-18,2,Alice,alice@example.com,Laptop,1,5,8161.5,Refunded
2886,2025-02-07,3,Bob,bob@example.com,Laptop,1,2,890.96,In Progress
2887,2025-04-09,2,Alice,alice@example.com,Laptop,1,4,2673.88,Refunded
2888,2025-02-22,2,Alice,alice@example.com,Smartphone,1,2,3819.02,Refunded
2889,2025-07-14,5,Maxwell,maxwell@example.com,Laptop,1,5,1765.55,Cancelled
2890,2025-06-21,2,Alice,alice@example.com,Camera,1,2,193.5,Cancelled
2891,2025-04-28,2,Alice,alice@example.com,Monitor,1,5,4715.3,Refunded
2892,2025-01-14,2,Alice,alice@example.com,Tablet,1,5,7084.95,Returned
2893,2025-04-02,1,John,john@example.com,Smartwatch,1,3,1845,In Progress
2894,2025-01-15,3,Bob,bob@example.com,Headphones,1,2,789.34,Returned
2895,2025-05-22,5,Maxwell,maxwell@example.com,Headphones,1,3,1870.44,In Progress
2896,2025-07-10,5,Maxwell,maxwell@example.com,Smartwatch,1,4,6830.32,In Progress
2897,2025-02-11,3,Bob,bob@example.com,Smartwatch,1,2,2768.98,In Progress
2898,2025-01-11,3,Bob,bob@example.com,Headphones,1,3,5517.42,Refunded
2899,2025-04-05,3,Bob,bob@example.com,Smartwatch,1,1,1096.48,Refunded
2900,2025-03-30,1,John,john@example.com,Headphones,1,5,4339.4,Delivered
2901,2025-01-08,1,John,john@example.com,Camera,1,5,2984.05,Delivered
2902,2025-06-12,2,Alice,alice@example.com,Smartwatch,1,2,2841.32,Cancelled
2903,2025-08-22,2,Alice,alice@example.com,Monitor,1,5,8825.85,Delivered
2904,2025-03-16,3,Bob,bob@example.com,Smartphone,1,2,839.72,Cancelled
2905,2025-07-10,4,Mark,mark@example.com,Laptop,1,3,5633.91,In Progress
2906,2025-05-07,2,Alice,alice@example.com,Tablet,1,5,2659.5,Returned
2907,2025-05-18,4,Mark,mark@example.com,Monitor,1,4,4868.04,Delivered
2908,2025-02-02,3,Bob,bob@example.com,Smartwatch,1,4,680.68,Delivered
2909,2025-02-23,5,Maxwell,maxwell@example.com,Camera,1,3,4555.62,Cancelled
2910,2025-07-30,2,Alice,alice@example.com,Smartwatch,1,1,1671.29,Refunded
2911,2025-05-10,2,Alice,alice@example.com,Camera,1,4,7119.76,Refunded
2912,2025-05-14,1,John,john@example.com,Monitor,1,3,1838.76,Returned
2913,2025-06-14,2,Alice,alice@example.com,Tablet,1,2,965.62,In Progress
2914,2025-06-20,2,Alice,alice@example.com,Monitor,1,2,2589.64,Refunded
2915,2025-04-11,4,Mark,mark@example.com,Laptop,1,1,1572.87,Delivered
2916,2025-03-03,3,Bob,bob@example.com,Smartwatch,1,2,687.84,Delivered
2917,2025-01-05,1,John,john@example.com,Smartwatch,1,3,354.72,Delivered
2918,2025-01-08,5,Maxwell,maxwell@example.com,Camera,1,5,5597.9,Returned
2919,2025-05-17,1,John,john@example.com,Camera,1,5,3933.65,Cancelled
2920,2025-04-23,1,John,john@example.com,Smartphone,1,5,3460.7,Refunded
2921,2025-08-27,4,Mark,mark@example.com,Camera,1,2,2334.54,Cancelled
2922,2025-04-20,3,Bob,bob@example.com,Monitor,1,5,1261.9,Cancelled
2923,2025-06-24,2,Alice,alice@example.com,Monitor,1,3,1805.7,In Progress
2924,2025-08-13,2,Alice,alice@example.com,Laptop,1,3,737.34,In Progress
2925,2025-08-19,5,Maxwell,maxwell@example.com,Laptop,1,1,955.27,Refunded
2926,2025-07-23,3,Bob,bob@example.com,Smartwatch,1,1,1722.32,Cancelled
2927,2025-05-12,2,Alice,alice@example.com,Laptop,1,4,534.4,Delivered
2928,2025-05-25,2,Alice,alice@example.com,Camera,1,5,4950.4,Cancelled
2929,2025-08-12,5,Maxwell,maxwell@example.com,Headphones,1,1,1975.68,Delivered
2930,2025-04-01,2,Alice,alice@example.com,Tablet,1,1,463.8,Refunded
2931,2025-08-26,4,Mark,mark@example.com,Smartphone,1,5,3731.15,Delivered
2932,2025-05-02,3,Bob,bob@example.com,Camera,1,3,2679.21,Refunded
2933,2025-05-02,1,John,john@example.com,Monitor,1,3,862.5,Returned
2934,2025-03-17,4,Mark,mark@example.com,Smartwatch,1,3,1545.69,Delivered
2935,2025-08-05,5,Maxwell,maxwell@example.com,Camera,1,4,2907.68,Delivered
2936,2025-02-27,3,Bob,bob@example.com,Headphones,1,5,9823.95,In Progress
2937,2025-03-10,1,John,john@example.com,Camera,1,5,1700.6,In Progress
2938,2025-02-18,4,Mark,mark@example.com,Smartwatch,1,3,3269.37,Delivered
2939,2025-05-12,1,John,john@example.com,Laptop,1,2,1316.88,Returned
2940,2025-07-11,3,Bob,bob@example.com,Tablet,1,1,1403.99,Delivered
2941,2025-05-20,3,Bob,bob@example.com,Smartphone,1,3,908.01,Refunded
2942,2025-05-01,5,Maxwell,maxwell@example.com,Monitor,1,4,3405.12,Refunded
2943,2025-03-11,2,Alice,alice@example.com,Laptop,1,4,1509.08,Delivered
2944,2025-03-31,4,Mark,mark@example.com,Tablet,1,2,375.34,Delivered
2945,2025-01-23,4,Mark,mark@example.com,Monitor,1,5,5029.2,Refunded
2946,2025-05-15,1,John,john@example.com,Smartwatch,1,1,1172.28,Delivered
2947,2025-04-05,5,Maxwell,maxwell@example.com,Laptop,1,5,9920.55,In Progress
2948,2025-05-05,5,Maxwell,maxwell@example.com,Smartphone,1,3,4919.76,Refunded
2949,2025-06-26,5,Maxwell,maxwell@example.com,Camera,1,1,1927.31,Refunded
2950,2025-05-03,5,Maxwell,maxwell@example.com,Smartphone,1,3,258.42,Delivered
2951,2025-02-14,5,Maxwell,maxwell@example.com,Headphones,1,3,1412.97,Refunded
2952,2025-04-04,1,John,john@example.com,Headphones,1,3,2330.1,In Progress
2953,2025-04-20,5,Maxwell,maxwell@example.com,Camera,1,4,7750.28,Delivered
2954,2025-01-24,1,John,john@example.com,Camera,1,2,3325.38,Refunded
2955,2025-05-13,1,John,john@example.com,Smartphone,1,2,2896.06,In Progress
2956,2025-07-15,3,Bob,bob@example.com,Monitor,1,3,4059.33,Refunded
2957,2025-04-20,3,Bob,bob@example.com,Tablet,1,5,7144,Delivered
2958,2025-02-18,5,Maxwell,maxwell@example.com,Camera,1,4,7115.52,Cancelled
2959,2025-06-24,2,Alice,alice@example.com,Monitor,1,2,3795.68,Returned
2960,2025-06-05,3,Bob,bob@example.com,Tablet,1,1,721.87,Refunded
2961,2025-08-28,5,Maxwell,maxwell@example.com,Tablet,1,2,3395.7,Delivered
2962,2025-06-24,2,Alice,alice@example.com,Tablet,1,1,1467.7,Refunded
2963,2025-06-12,1,John,john@example.com,Laptop,1,5,9771.6,Delivered
2964,2025-08-15,1,John,john@example.com,Tablet,1,1,1509.73,Refunded
2965,2025-02-08,5,Maxwell,maxwell@example.com,Smartphone,1,4,6421.64,Delivered
2966,2025-05-15,3,Bob,bob@example.com,Smartwatch,1,4,2828.04,Returned
2967,2025-07-26,4,Mark,mark@example.com,Smartphone,1,5,2051.6,Delivered
2968,2025-02-16,2,Alice,alice@example.com,Smartwatch,1,2,2402.78,Returned
2969,2025-06-14,2,Alice,alice@example.com,Monitor,1,2,3656.1,Cancelled
2970,2025-01-11,4,Mark,mark@example.com,Laptop,1,4,1207.24,Cancelled
2971,2025-02-18,2,Alice,alice@example.com,Headphones,1,1,1717.73,Delivered
2972,2025-01-25,1,John,john@example.com,Tablet,1,3,4083.45,In Progress
2973,2025-05-21,3,Bob,bob@example.com,Laptop,1,1,795.56,Returned
2974,2025-06-12,2,Alice,alice@example.com,Camera,1,4,6881.48,Refunded
2975,2025-05-19,1,John,john@example.com,Camera,1,2,931.64,Delivered
2976,2025-05-06,4,Mark,mark@example.com,Smartphone,1,2,1986.66,In Progress
2977,2025-08-10,2,Alice,alice@example.com,Smartwatch,1,2,366.06,In Progress
2978,2025-04-11,3,Bob,bob@example.com,Headphones,1,1,913.31,In Progress
2979,2025-05-28,1,John,john@example.com,Headphones,1,5,1478,In Progress
2980,2025-03-20,4,Mark,mark@example.com,Headphones,1,5,1813.7,Returned
2981,2025-01-28,3,Bob,bob@example.com,Smartphone,1,2,2807.84,Returned
2982,2025-07-25,1,John,john@example.com,Smartphone,1,3,5361.81,Delivered
2983,2025-08-12,3,Bob,bob@example.com,Camera,1,5,6876.3,In Progress
2984,2025-04-17,1,John,john@example.com,Tablet,1,2,201.14,Delivered
2985,2025-01-21,2,Alice,alice@example.com,Camera,1,5,6054.05,Cancelled
2986,2025-05-30,2,Alice,alice@example.com,Camera,1,3,1759.56,Delivered
2987,2025-08-29,1,John,john@example.com,Headphones,1,3,1384.02,Refunded
2988,2025-02-26,4,Mark,mark@example.com,Headphones,1,4,5919.8,Cancelled
2989,2025-05-02,4,Mark,mark@example.com,Monitor,1,1,729.79,In Progress
2990,2025-05-30,2,Alice,alice@example.com,Smartwatch,1,2,3062.48,Refunded
2991,2025-04-24,5,Maxwell,maxwell@example.com,Smartwatch,1,1,1181.89,In Progress
2992,2025-05-24,1,John,john@example.com,Camera,1,4,4963.32,In Progress
2993,2025-08-03,4,Mark,mark@example.com,Camera,1,2,2909.04,Cancelled
2994,2025-05-09,4,Mark,mark@example.com,Laptop,1,3,3797.61,Cancelled
2995,2025-03-18,5,Maxwell,maxwell@example.com,Headphones,1,3,1228.65,Cancelled
2996,2025-05-05,5,Maxwell,maxwell@example.com,Laptop,1,1,176.57,Cancelled
2997,2025-07-07,4,Mark,mark@example.com,Smartphone,1,5,6320.85,Delivered
2998,2025-06-13,1,John,john@example.com,Smartwatch,1,5,1803.6,Returned
2999,2025-03-29,1,John,john@example.com,Monitor,1,3,4185.24,Refunded
3000,2025-08-22,4,Mark,mark@example.com,Smartwatch,1,1,1564.81,Cancelled
3001,2025-06-16,1,John,john@example.com,Camera,1,5,5867.75,Cancelled
3002,2025-06-18,3,Bob,bob@example.com,Smartphone,1,1,1592.51,Delivered
3003,2025-03-10,5,Maxwell,maxwell@example.com,Smartphone,1,1,614.41,In Progress
3004,2025-02-02,5,Maxwell,maxwell@example.com,Camera,1,2,3660.26,In Progress
3005,2025-08-17,3,Bob,bob@example.com,Tablet,1,3,699.09,Refunded
3006,2025-07-02,1,John,john@example.com,Smartphone,1,4,2387.44,Returned
3007,2025-08-25,3,Bob,bob@example.com,Camera,1,1,1762.77,Refunded
3008,2025-01-27,3,Bob,bob@example.com,Smartwatch,1,3,3367.41,In Progress
3009,2025-04-06,2,Alice,alice@example.com,Headphones,1,5,7368.2,In Progress
3010,2025-05-20,4,Mark,mark@example.com,Smartwatch,1,2,3321.54,Refunded
3011,2025-02-15,3,Bob,bob@example.com,Tablet,1,1,389.92,Delivered
3012,2025-06-09,2,Alice,alice@example.com,Tablet,1,5,6077.85,Delivered
3013,2025-02-26,4,Mark,mark@example.com,Camera,1,2,2220.8,In Progress
3014,2025-05-17,5,Maxwell,maxwell@example.com,Smartwatch,1,3,1509.72,Refunded
3015,2025-06-08,1,John,john@example.com,Laptop,1,2,2265.32,Refunded
3016,2025-04-15,5,Maxwell,maxwell@example.com,Smartwatch,1,4,2193.44,Returned
3017,2025-07-20,4,Mark,mark@example.com,Laptop,1,3,1440.69,Refunded
3018,2025-02-17,3,Bob,bob@example.com,Laptop,1,1,1123.02,In Progress
3019,2025-08-03,4,Mark,mark@example.com,Smartphone,1,1,1958.78,Cancelled
3020,2025-03-08,3,Bob,bob@example.com,Tablet,1,4,1129.88,Cancelled
3021,2025-01-31,3,Bob,bob@example.com,Headphones,1,5,6554.25,Delivered
3022,2025-06-01,1,John,john@example.com,Tablet,1,1,260.98,Refunded
3023,2025-04-06,5,Maxwell,maxwell@example.com,Camera,1,1,755.06,Returned
3024,2025-07-23,1,John,john@example.com,Smartphone,1,3,1100.1,In Progress
3025,2025-05-10,5,Maxwell,maxwell@example.com,Tablet,1,4,7497.72,Cancelled
3026,2025-07-23,5,Maxwell,maxwell@example.com,Tablet,1,3,4794,Delivered
3027,2025-05-09,4,Mark,mark@example.com,Tablet,1,3,5500.98,Refunded
3028,2025-03-24,2,Alice,alice@example.com,Camera,1,3,5848.71,Refunded
3029,2025-03-14,2,Alice,alice@example.com,Monitor,1,1,1644.36,Refunded
3030,2025-01-08,5,Maxwell,maxwell@example.com,Camera,1,5,8183.45,Cancelled
